experiment,step,metric,value
B0: standard + curriculum,48512000,active_mds,48.237030029296875
B0: standard + curriculum,48563200,active_mds,48.14128875732422
B0: standard + curriculum,48614400,active_mds,47.77898025512695
B0: standard + curriculum,48665600,active_mds,47.93526840209961
B0: standard + curriculum,48716800,active_mds,48.047969818115234
B0: standard + curriculum,48768000,active_mds,48.171878814697266
B0: standard + curriculum,48819200,active_mds,48.08766174316406
B0: standard + curriculum,48870400,active_mds,47.538978576660156
B0: standard + curriculum,48921600,active_mds,47.35765838623047
B0: standard + curriculum,48972800,active_mds,47.70085906982422
B0: standard + curriculum,49024000,active_mds,47.647071838378906
B0: standard + curriculum,49075200,active_mds,47.716949462890625
B0: standard + curriculum,49126400,active_mds,47.598751068115234
B0: standard + curriculum,49177600,active_mds,47.530738830566406
B0: standard + curriculum,49228800,active_mds,47.36941146850586
B0: standard + curriculum,49280000,active_mds,47.5148811340332
B0: standard + curriculum,49331200,active_mds,47.48456954956055
B0: standard + curriculum,49382400,active_mds,47.600589752197266
B0: standard + curriculum,49433600,active_mds,47.5075798034668
B0: standard + curriculum,49484800,active_mds,47.5207405090332
B0: standard + curriculum,49536000,active_mds,47.438358306884766
B0: standard + curriculum,49587200,active_mds,47.51750183105469
B0: standard + curriculum,49638400,active_mds,47.456878662109375
B0: standard + curriculum,49689600,active_mds,47.4494514465332
B0: standard + curriculum,49740800,active_mds,47.5013313293457
B0: standard + curriculum,49792000,active_mds,47.29386901855469
B0: standard + curriculum,49843200,active_mds,47.25886917114258
B0: standard + curriculum,49894400,active_mds,47.08784866333008
B0: standard + curriculum,49945600,active_mds,46.891639709472656
B0: standard + curriculum,49996800,active_mds,46.89604949951172
B0: standard + curriculum,50048000,active_mds,46.54304885864258
B0: standard + curriculum,50099200,active_mds,46.39012145996094
B0: standard + curriculum,50150400,active_mds,46.49531173706055
B0: standard + curriculum,50201600,active_mds,46.45574188232422
B0: standard + curriculum,50252800,active_mds,46.56901931762695
B0: standard + curriculum,50304000,active_mds,46.44593811035156
B0: standard + curriculum,50355200,active_mds,46.470619201660156
B0: standard + curriculum,50406400,active_mds,46.31190872192383
B0: standard + curriculum,50457600,active_mds,46.37577819824219
B0: standard + curriculum,50508800,active_mds,46.174259185791016
B0: standard + curriculum,50560000,active_mds,45.977928161621094
B0: standard + curriculum,50611200,active_mds,45.97562026977539
B0: standard + curriculum,50662400,active_mds,45.85116958618164
B0: standard + curriculum,50713600,active_mds,45.8302001953125
B0: standard + curriculum,50764800,active_mds,46.1744499206543
B0: standard + curriculum,50816000,active_mds,46.02621078491211
B0: standard + curriculum,50867200,active_mds,46.053749084472656
B0: standard + curriculum,50918400,active_mds,45.70859146118164
B0: standard + curriculum,50969600,active_mds,45.77561950683594
B0: standard + curriculum,51020800,active_mds,45.758670806884766
B0: standard + curriculum,51072000,active_mds,45.73188018798828
B0: standard + curriculum,51123200,active_mds,45.93156051635742
B0: standard + curriculum,51174400,active_mds,45.78007888793945
B0: standard + curriculum,51225600,active_mds,45.77035140991211
B0: standard + curriculum,51276800,active_mds,45.920738220214844
B0: standard + curriculum,51328000,active_mds,46.05902099609375
B0: standard + curriculum,51379200,active_mds,46.18378829956055
B0: standard + curriculum,51430400,active_mds,45.99061965942383
B0: standard + curriculum,51481600,active_mds,46.2482795715332
B0: standard + curriculum,51532800,active_mds,46.50046920776367
B0: standard + curriculum,51584000,active_mds,46.227230072021484
B0: standard + curriculum,51635200,active_mds,46.23902130126953
B0: standard + curriculum,51686400,active_mds,46.070228576660156
B0: standard + curriculum,51737600,active_mds,46.255619049072266
B0: standard + curriculum,51788800,active_mds,46.40171813964844
B0: standard + curriculum,51840000,active_mds,46.379451751708984
B0: standard + curriculum,51891200,active_mds,46.51237869262695
B0: standard + curriculum,51942400,active_mds,46.67070007324219
B0: standard + curriculum,51993600,active_mds,46.392459869384766
B0: standard + curriculum,52044800,active_mds,46.3034782409668
B0: standard + curriculum,52096000,active_mds,46.41019821166992
B0: standard + curriculum,52147200,active_mds,46.82500076293945
B0: standard + curriculum,52198400,active_mds,46.7828483581543
B0: standard + curriculum,52249600,active_mds,46.70819854736328
B0: standard + curriculum,52300800,active_mds,46.72785186767578
B0: standard + curriculum,52352000,active_mds,46.47039031982422
B0: standard + curriculum,52403200,active_mds,46.465858459472656
B0: standard + curriculum,52454400,active_mds,46.69070053100586
B0: standard + curriculum,52505600,active_mds,46.66823959350586
B0: standard + curriculum,52556800,active_mds,46.70613098144531
B0: standard + curriculum,52608000,active_mds,46.81085968017578
B0: standard + curriculum,52659200,active_mds,46.49776840209961
B0: standard + curriculum,52710400,active_mds,46.535980224609375
B0: standard + curriculum,52761600,active_mds,46.74309158325195
B0: standard + curriculum,52812800,active_mds,46.86397933959961
B0: standard + curriculum,52864000,active_mds,46.86804962158203
B0: standard + curriculum,52915200,active_mds,47.13594055175781
B0: standard + curriculum,52966400,active_mds,46.92007827758789
B0: standard + curriculum,53017600,active_mds,46.93894958496094
B0: standard + curriculum,53068800,active_mds,46.91598129272461
B0: standard + curriculum,53120000,active_mds,46.90605163574219
B0: standard + curriculum,53171200,active_mds,46.929298400878906
B0: standard + curriculum,53222400,active_mds,46.889488220214844
B0: standard + curriculum,53273600,active_mds,46.75566101074219
B0: standard + curriculum,53324800,active_mds,47.04983901977539
B0: standard + curriculum,53376000,active_mds,47.12491989135742
B0: standard + curriculum,53427200,active_mds,47.47964859008789
B0: standard + curriculum,53478400,active_mds,47.43241882324219
B0: standard + curriculum,53529600,active_mds,47.25421905517578
B0: standard + curriculum,53580800,active_mds,47.36809158325195
B0: standard + curriculum,53632000,active_mds,47.306480407714844
B0: standard + curriculum,53683200,active_mds,47.5872688293457
B0: standard + curriculum,53734400,active_mds,47.3909797668457
B0: standard + curriculum,53785600,active_mds,47.72964859008789
B0: standard + curriculum,53836800,active_mds,47.46535110473633
B0: standard + curriculum,53888000,active_mds,47.611480712890625
B0: standard + curriculum,53939200,active_mds,47.598358154296875
B0: standard + curriculum,53990400,active_mds,47.59484100341797
B0: standard + curriculum,54041600,active_mds,47.4196891784668
B0: standard + curriculum,54092800,active_mds,47.55527114868164
B0: standard + curriculum,54144000,active_mds,47.48188018798828
B0: standard + curriculum,54195200,active_mds,47.60042953491211
B0: standard + curriculum,54246400,active_mds,47.54909896850586
B0: standard + curriculum,54297600,active_mds,47.52085876464844
B0: standard + curriculum,54348800,active_mds,47.58285140991211
B0: standard + curriculum,54400000,active_mds,47.488521575927734
B0: standard + curriculum,54451200,active_mds,47.51792907714844
B0: standard + curriculum,54502400,active_mds,47.25593948364258
B0: standard + curriculum,54553600,active_mds,47.21921920776367
B0: standard + curriculum,54604800,active_mds,47.29296875
B0: standard + curriculum,54656000,active_mds,47.00297164916992
B0: standard + curriculum,54707200,active_mds,46.97703170776367
B0: standard + curriculum,54758400,active_mds,47.16960906982422
B0: standard + curriculum,54809600,active_mds,47.347190856933594
B0: standard + curriculum,54860800,active_mds,47.315860748291016
B0: standard + curriculum,54912000,active_mds,47.32160186767578
B0: standard + curriculum,54963200,active_mds,47.27378845214844
B0: standard + curriculum,55014400,active_mds,47.367889404296875
B0: standard + curriculum,55065600,active_mds,47.382850646972656
B0: standard + curriculum,55116800,active_mds,47.46179962158203
B0: standard + curriculum,55168000,active_mds,47.46358871459961
B0: standard + curriculum,55219200,active_mds,47.52172088623047
B0: standard + curriculum,55270400,active_mds,47.23120880126953
B0: standard + curriculum,55321600,active_mds,47.2276611328125
B0: standard + curriculum,55372800,active_mds,47.13761901855469
B0: standard + curriculum,55424000,active_mds,47.16312026977539
B0: standard + curriculum,55475200,active_mds,46.97315979003906
B0: standard + curriculum,55526400,active_mds,47.013160705566406
B0: standard + curriculum,55577600,active_mds,46.83573913574219
B0: standard + curriculum,55628800,active_mds,47.016170501708984
B0: standard + curriculum,55680000,active_mds,46.769100189208984
B0: standard + curriculum,55731200,active_mds,46.64508056640625
B0: standard + curriculum,55782400,active_mds,46.54637145996094
B0: standard + curriculum,55833600,active_mds,46.81684112548828
B0: standard + curriculum,55884800,active_mds,47.24789047241211
B0: standard + curriculum,55936000,active_mds,47.41434097290039
B0: standard + curriculum,55987200,active_mds,47.6994514465332
B0: standard + curriculum,56038400,active_mds,47.715118408203125
B0: standard + curriculum,56089600,active_mds,47.76565933227539
B0: standard + curriculum,56140800,active_mds,47.82558822631836
B0: standard + curriculum,56192000,active_mds,47.724178314208984
B0: standard + curriculum,56243200,active_mds,47.5446891784668
B0: standard + curriculum,56294400,active_mds,47.82905960083008
B0: standard + curriculum,56345600,active_mds,47.48440933227539
B0: standard + curriculum,56396800,active_mds,47.62934112548828
B0: standard + curriculum,56448000,active_mds,47.862850189208984
B0: standard + curriculum,56499200,active_mds,47.834259033203125
B0: standard + curriculum,56550400,active_mds,47.78746032714844
B0: standard + curriculum,56601600,active_mds,47.78152084350586
B0: standard + curriculum,56652800,active_mds,47.75328063964844
B0: standard + curriculum,56704000,active_mds,47.857540130615234
B0: standard + curriculum,56755200,active_mds,48.10636901855469
B0: standard + curriculum,56806400,active_mds,47.93141174316406
B0: standard + curriculum,56857600,active_mds,47.71554946899414
B0: standard + curriculum,56908800,active_mds,47.86684036254883
B0: standard + curriculum,56960000,active_mds,47.68898010253906
B0: standard + curriculum,57011200,active_mds,47.7458610534668
B0: standard + curriculum,57062400,active_mds,47.842811584472656
B0: standard + curriculum,57113600,active_mds,47.882808685302734
B0: standard + curriculum,57164800,active_mds,47.40589904785156
B0: standard + curriculum,57216000,active_mds,47.31707000732422
B0: standard + curriculum,57267200,active_mds,47.578670501708984
B0: standard + curriculum,57318400,active_mds,47.48210906982422
B0: standard + curriculum,57369600,active_mds,47.62390899658203
B0: standard + curriculum,57420800,active_mds,47.24925994873047
B0: standard + curriculum,57472000,active_mds,47.14262008666992
B0: standard + curriculum,57523200,active_mds,46.940120697021484
B0: standard + curriculum,57574400,active_mds,47.23952865600586
B0: standard + curriculum,57625600,active_mds,47.142189025878906
B0: standard + curriculum,57676800,active_mds,46.90190887451172
B0: standard + curriculum,57728000,active_mds,47.03020095825195
B0: standard + curriculum,57779200,active_mds,46.98147964477539
B0: standard + curriculum,57830400,active_mds,46.77730178833008
B0: standard + curriculum,57881600,active_mds,46.63254165649414
B0: standard + curriculum,57932800,active_mds,46.894020080566406
B0: standard + curriculum,57984000,active_mds,47.20288848876953
B0: standard + curriculum,58035200,active_mds,47.2203483581543
B0: standard + curriculum,58086400,active_mds,47.28718948364258
B0: standard + curriculum,58137600,active_mds,47.39250183105469
B0: standard + curriculum,58188800,active_mds,47.582191467285156
B0: standard + curriculum,58240000,active_mds,47.64801025390625
B0: standard + curriculum,58291200,active_mds,47.511680603027344
B0: standard + curriculum,58342400,active_mds,47.65953063964844
B0: standard + curriculum,58393600,active_mds,47.650230407714844
B0: standard + curriculum,58444800,active_mds,47.78664016723633
B0: standard + curriculum,58496000,active_mds,47.93292999267578
B0: standard + curriculum,58547200,active_mds,47.731021881103516
B0: standard + curriculum,58598400,active_mds,48.03961181640625
B0: standard + curriculum,58649600,active_mds,47.668399810791016
B0: standard + curriculum,58700800,active_mds,47.43429946899414
B0: standard + curriculum,58752000,active_mds,47.31938171386719
B0: standard + curriculum,58803200,active_mds,47.21160125732422
