series,environment_steps,raw_value,three_point_smoothed_value
DC-PPO strict 1+5 reference,66819200,453379.9375,453340.65625
DC-PPO strict 1+5 reference,66870400,453174.3125,453598.0208333333
DC-PPO strict 1+5 reference,66921600,454239.8125,453584.5520833333
DC-PPO strict 1+5 reference,66972800,453339.53125,453639.6979166667
DC-PPO strict 1+5 reference,67024000,453339.75,452255.8645833333
DC-PPO strict 1+5 reference,67075200,450088.3125,451537.0416666667
DC-PPO strict 1+5 reference,67126400,451183.0625,450807.8541666667
DC-PPO strict 1+5 reference,67177600,451152.1875,451367.625
DC-PPO strict 1+5 reference,67228800,451767.625,451699.84375
DC-PPO strict 1+5 reference,67280000,452179.71875,451967.40625
DC-PPO strict 1+5 reference,67331200,451954.875,452596.5833333333
DC-PPO strict 1+5 reference,67382400,453655.15625,453444.7395833333
DC-PPO strict 1+5 reference,67433600,454724.1875,454577.8541666667
DC-PPO strict 1+5 reference,67484800,455354.21875,454811.7291666667
DC-PPO strict 1+5 reference,67536000,454356.78125,454635.3229166667
DC-PPO strict 1+5 reference,67587200,454194.96875,454510.2916666667
DC-PPO strict 1+5 reference,67638400,454979.125,454286.9791666667
DC-PPO strict 1+5 reference,67689600,453686.84375,454014.5416666667
DC-PPO strict 1+5 reference,67740800,453377.65625,453460.1354166667
DC-PPO strict 1+5 reference,67792000,453315.90625,453357.6770833333
DC-PPO strict 1+5 reference,67843200,453379.46875,453317.3020833333
DC-PPO strict 1+5 reference,67894400,453256.53125,454028.3229166667
DC-PPO strict 1+5 reference,67945600,455448.96875,453984.5520833333
DC-PPO strict 1+5 reference,67996800,453248.15625,454679.96875
DC-PPO strict 1+5 reference,68048000,455342.78125,454558.09375
DC-PPO strict 1+5 reference,68099200,455083.34375,455693.09375
DC-PPO strict 1+5 reference,68150400,456653.15625,455935.2604166667
DC-PPO strict 1+5 reference,68201600,456069.28125,456656.7916666667
DC-PPO strict 1+5 reference,68252800,457247.9375,457607.8125
DC-PPO strict 1+5 reference,68304000,459506.21875,458032.9166666667
DC-PPO strict 1+5 reference,68355200,457344.59375,457947.40625
DC-PPO strict 1+5 reference,68406400,456991.40625,458212.0104166667
DC-PPO strict 1+5 reference,68457600,460300.03125,458920.21875
DC-PPO strict 1+5 reference,68508800,459469.21875,459124.8854166667
DC-PPO strict 1+5 reference,68560000,457605.40625,458513.8958333333
DC-PPO strict 1+5 reference,68611200,458467.0625,457744.75
DC-PPO strict 1+5 reference,68662400,457161.78125,456322.4895833333
DC-PPO strict 1+5 reference,68713600,453338.625,454788.6041666667
DC-PPO strict 1+5 reference,68764800,453865.40625,453538.8333333333
DC-PPO strict 1+5 reference,68816000,453412.46875,453632.7291666667
DC-PPO strict 1+5 reference,68867200,453620.3125,453149.0625
DC-PPO strict 1+5 reference,68918400,452414.40625,451944.3854166667
DC-PPO strict 1+5 reference,68969600,449798.4375,451453.2604166667
DC-PPO strict 1+5 reference,69020800,452146.9375,451620.6666666667
DC-PPO strict 1+5 reference,69072000,452916.625,452595.0104166667
DC-PPO strict 1+5 reference,69123200,452721.46875,453393.3333333333
DC-PPO strict 1+5 reference,69174400,454541.90625,453566.3020833333
DC-PPO strict 1+5 reference,69225600,453435.53125,453745.3854166667
DC-PPO strict 1+5 reference,69276800,453258.71875,453709.7708333333
DC-PPO strict 1+5 reference,69328000,454435.0625,455008.9479166667
DC-PPO strict 1+5 reference,69379200,457333.0625,456357.375
DC-PPO strict 1+5 reference,69430400,457304.0,456309.4166666667
DC-PPO strict 1+5 reference,69481600,454291.1875,454914.4270833333
DC-PPO strict 1+5 reference,69532800,453148.09375,453592.46875
DC-PPO strict 1+5 reference,69584000,453338.125,453724.15625
DC-PPO strict 1+5 reference,69635200,454686.25,453714.7708333333
DC-PPO strict 1+5 reference,69686400,453119.9375,454926.1458333333
DC-PPO strict 1+5 reference,69737600,456972.25,455618.0208333333
DC-PPO strict 1+5 reference,69788800,456761.875,456741.78125
DC-PPO strict 1+5 reference,69840000,456491.21875,456977.4583333333
DC-PPO strict 1+5 reference,69891200,457679.28125,457007.2604166667
DC-PPO strict 1+5 reference,69942400,456851.28125,457138.8020833333
DC-PPO strict 1+5 reference,69993600,456885.84375,456521.7291666667
DC-PPO strict 1+5 reference,70044800,455828.0625,456383.96875
DC-PPO strict 1+5 reference,70096000,456438.0,456854.9583333333
DC-PPO strict 1+5 reference,70147200,458298.8125,456684.9166666667
DC-PPO strict 1+5 reference,70198400,455317.9375,456060.03125
DC-PPO strict 1+5 reference,70249600,454563.34375,455252.8333333333
DC-PPO strict 1+5 reference,70300800,455877.21875,455301.40625
DC-PPO strict 1+5 reference,70352000,455463.65625,455431.4895833333
DC-PPO strict 1+5 reference,70403200,454953.59375,454949.09375
DC-PPO strict 1+5 reference,70454400,454430.03125,455078.2604166667
DC-PPO strict 1+5 reference,70505600,455851.15625,455837.8854166667
DC-PPO strict 1+5 reference,70556800,457232.46875,458045.9270833333
DC-PPO strict 1+5 reference,70608000,461054.15625,459840.5416666667
DC-PPO strict 1+5 reference,70659200,461235.0,461742.71875
DC-PPO strict 1+5 reference,70710400,462939.0,461540.1458333333
DC-PPO strict 1+5 reference,70761600,460446.4375,461697.6770833333
DC-PPO strict 1+5 reference,70812800,461707.59375,460645.3854166667
DC-PPO strict 1+5 reference,70864000,459782.125,460389.9479166667
DC-PPO strict 1+5 reference,70915200,459680.125,459839.2916666667
DC-PPO strict 1+5 reference,70966400,460055.625,459746.875
DC-PPO strict 1+5 reference,71017600,459504.875,459605.2916666667
DC-PPO strict 1+5 reference,71068800,459255.375,458673.4166666667
DC-PPO strict 1+5 reference,71120000,457260.0,457251.1145833333
DC-PPO strict 1+5 reference,71171200,455237.96875,455903.0729166667
DC-PPO strict 1+5 reference,71222400,455211.25,455521.4375
DC-PPO strict 1+5 reference,71273600,456115.09375,455932.90625
DC-PPO strict 1+5 reference,71324800,456472.375,455706.15625
DC-PPO strict 1+5 reference,71376000,454531.0,455385.4583333333
DC-PPO strict 1+5 reference,71427200,455153.0,454541.25
DC-PPO strict 1+5 reference,71478400,453939.75,454845.4479166667
DC-PPO strict 1+5 reference,71529600,455443.59375,455333.65625
DC-PPO strict 1+5 reference,71580800,456617.625,455910.7916666667
DC-PPO strict 1+5 reference,71632000,455671.15625,456405.2916666667
DC-PPO strict 1+5 reference,71683200,456927.09375,456169.6145833333
DC-PPO strict 1+5 reference,71734400,455910.59375,456579.0208333333
DC-PPO strict 1+5 reference,71785600,456899.375,455583.0729166667
DC-PPO strict 1+5 reference,71836800,453939.25,455608.8125
DC-PPO strict 1+5 reference,71888000,455987.8125,455288.7916666667
DC-PPO strict 1+5 reference,71939200,455939.3125,455519.4479166667
DC-PPO strict 1+5 reference,71990400,454631.21875,455879.2604166667
DC-PPO strict 1+5 reference,72041600,457067.25,455535.15625
DC-PPO strict 1+5 reference,72092800,454907.0,456539.3854166667
DC-PPO strict 1+5 reference,72144000,457643.90625,455408.7395833333
DC-PPO strict 1+5 reference,72195200,453675.3125,455741.21875
DC-PPO strict 1+5 reference,72246400,455904.4375,454699.625
DC-PPO strict 1+5 reference,72297600,454519.125,455677.8125
DC-PPO strict 1+5 reference,72348800,456609.875,455769.8229166667
DC-PPO strict 1+5 reference,72400000,456180.46875,456815.4479166667
DC-PPO strict 1+5 reference,72451200,457656.0,456605.46875
DC-PPO strict 1+5 reference,72502400,455979.9375,456743.3229166667
DC-PPO strict 1+5 reference,72553600,456594.03125,455995.84375
DC-PPO strict 1+5 reference,72604800,455413.5625,456054.46875
DC-PPO strict 1+5 reference,72656000,456155.8125,455740.3020833333
DC-PPO strict 1+5 reference,72707200,455651.53125,456186.0208333333
DC-PPO strict 1+5 reference,72758400,456750.71875,456200.0729166667
DC-PPO strict 1+5 reference,72809600,456197.96875,455313.625
DC-PPO strict 1+5 reference,72860800,452992.1875,452956.3020833333
DC-PPO strict 1+5 reference,72912000,449678.75,451788.1458333333
DC-PPO strict 1+5 reference,72963200,452693.5,450959.7083333333
DC-PPO strict 1+5 reference,73014400,450506.875,452202.8854166667
DC-PPO strict 1+5 reference,73065600,453408.28125,451312.6458333333
DC-PPO strict 1+5 reference,73116800,450022.78125,450912.15625
DC-PPO strict 1+5 reference,73168000,449305.40625,450510.8333333333
DC-PPO strict 1+5 reference,73219200,452204.3125,450941.2604166667
DC-PPO strict 1+5 reference,73270400,451314.0625,451751.4791666667
DC-PPO strict 1+5 reference,73321600,451736.0625,450533.4166666667
DC-PPO strict 1+5 reference,73372800,448550.125,449366.2916666667
DC-PPO strict 1+5 reference,73424000,447812.6875,447933.8333333333
DC-PPO strict 1+5 reference,73475200,447438.6875,448167.5625
DC-PPO strict 1+5 reference,73526400,449251.3125,448816.0729166667
DC-PPO strict 1+5 reference,73577600,449758.21875,449766.0104166667
DC-PPO strict 1+5 reference,73628800,450288.5,451355.7395833333
DC-PPO strict 1+5 reference,73680000,454020.5,452787.2395833333
DC-PPO strict 1+5 reference,73731200,454052.71875,453745.4375
DC-PPO strict 1+5 reference,73782400,453163.09375,454149.3645833333
DC-PPO strict 1+5 reference,73833600,455232.28125,454717.9791666667
DC-PPO strict 1+5 reference,73884800,455758.5625,456029.90625
DC-PPO strict 1+5 reference,73936000,457098.875,457144.1458333333
DC-PPO strict 1+5 reference,73987200,458575.0,458011.3125
DC-PPO strict 1+5 reference,74038400,458360.0625,459012.9270833333
DC-PPO strict 1+5 reference,74089600,460103.71875,458937.9583333333
DC-PPO strict 1+5 reference,74140800,458350.09375,458728.1770833333
DC-PPO strict 1+5 reference,74192000,457730.71875,457784.7083333333
DC-PPO strict 1+5 reference,74243200,457273.3125,457552.5
DC-PPO strict 1+5 reference,74294400,457653.46875,457269.7291666667
DC-PPO strict 1+5 reference,74345600,456882.40625,457335.2916666667
DC-PPO strict 1+5 reference,74396800,457470.0,456875.96875
DC-PPO strict 1+5 reference,74448000,456275.5,456782.2083333333
DC-PPO strict 1+5 reference,74499200,456601.125,455766.375
DC-PPO strict 1+5 reference,74550400,454422.5,455135.1458333333
DC-PPO strict 1+5 reference,74601600,454381.8125,453855.5833333333
DC-PPO strict 1+5 reference,74652800,452762.4375,453629.4375
DC-PPO strict 1+5 reference,74704000,453744.0625,453455.0729166667
DC-PPO strict 1+5 reference,74755200,453858.71875,454678.0208333333
DC-PPO strict 1+5 reference,74806400,456431.28125,455111.96875
DC-PPO strict 1+5 reference,74857600,455045.90625,455689.8333333333
DC-PPO strict 1+5 reference,74908800,455592.3125,456006.2708333333
DC-PPO strict 1+5 reference,74960000,457380.59375,456309.9375
DC-PPO strict 1+5 reference,75011200,455956.90625,456377.0833333333
DC-PPO strict 1+5 reference,75062400,455793.75,456178.1354166667
DC-PPO strict 1+5 reference,75113600,456783.75,455678.625
DC-PPO strict 1+5 reference,75164800,454458.375,454475.2604166667
DC-PPO strict 1+5 reference,75216000,452183.65625,452989.8229166667
DC-PPO strict 1+5 reference,75267200,452327.4375,451870.5208333333
DC-PPO strict 1+5 reference,75318400,451100.46875,452423.5833333333
DC-PPO strict 1+5 reference,75369600,453842.84375,453038.625
DC-PPO strict 1+5 reference,75420800,454172.5625,455265.5520833333
DC-PPO strict 1+5 reference,75472000,457781.25,455466.9479166667
DC-PPO strict 1+5 reference,75523200,454447.03125,455626.3645833333
DC-PPO strict 1+5 reference,75574400,454650.8125,454920.9166666667
DC-PPO strict 1+5 reference,75625600,455664.90625,455834.90625
DC-PPO strict 1+5 reference,75676800,457189.0,455387.2604166667
DC-PPO strict 1+5 reference,75728000,453307.875,454866.4270833333
DC-PPO strict 1+5 reference,75779200,454102.40625,453818.3229166667
DC-PPO strict 1+5 reference,75830400,454044.6875,453508.21875
DC-PPO strict 1+5 reference,75881600,452377.5625,453051.8020833333
DC-PPO strict 1+5 reference,75932800,452733.15625,452861.375
DC-PPO strict 1+5 reference,75984000,453473.40625,453774.6770833333
DC-PPO strict 1+5 reference,76035200,455117.46875,453929.4166666667
DC-PPO strict 1+5 reference,76086400,453197.375,453907.3958333333
DC-PPO strict 1+5 reference,76137600,453407.34375,454029.78125
DC-PPO strict 1+5 reference,76188800,455484.625,455266.3125
DC-PPO strict 1+5 reference,76240000,456906.96875,455744.6666666667
DC-PPO strict 1+5 reference,76291200,454842.40625,456143.78125
DC-PPO strict 1+5 reference,76342400,456681.96875,455946.3020833333
DC-PPO strict 1+5 reference,76393600,456314.53125,456369.34375
DC-PPO strict 1+5 reference,76444800,456111.53125,456484.5729166667
DC-PPO strict 1+5 reference,76496000,457027.65625,456687.3229166667
DC-PPO strict 1+5 reference,76547200,456922.78125,457163.6666666667
DC-PPO strict 1+5 reference,76598400,457540.5625,457764.03125
DC-PPO strict 1+5 reference,76649600,458828.75,458083.1458333333
DC-PPO strict 1+5 reference,76700800,457880.125,457931.1458333333
DC-PPO strict 1+5 reference,76752000,457084.5625,457722.8333333333
DC-PPO strict 1+5 reference,76803200,458203.8125,457002.75
DC-PPO strict 1+5 reference,76854400,455719.875,456819.8333333333
DC-PPO strict 1+5 reference,76905600,456535.8125,455377.0
DC-PPO strict 1+5 reference,76956800,453875.3125,456057.9479166667
DC-PPO strict 1+5 reference,77008000,457762.71875,456052.1666666667
DC-PPO strict 1+5 reference,77059200,456518.46875,456404.3958333333
DC-PPO strict 1+5 reference,77110400,454932.0,455706.0104166667
DC-PPO strict 1+5 reference,77161600,455667.5625,454874.7708333333
DC-PPO strict 1+5 reference,77212800,454024.75,454659.0520833333
DC-PPO strict 1+5 reference,77264000,454284.84375,455065.1770833333
DC-PPO strict 1+5 reference,77315200,456885.9375,456066.71875
DC-PPO strict 1+5 reference,77366400,457029.375,456371.2708333333
DC-PPO strict 1+5 reference,77417600,455198.5,455796.5416666667
DC-PPO strict 1+5 reference,77468800,455161.75,455290.6770833333
DC-PPO strict 1+5 reference,77520000,455511.78125,456008.9270833333
DC-PPO strict 1+5 reference,77571200,457353.25,456073.09375
DC-PPO strict 1+5 reference,77622400,455354.25,455974.1354166667
DC-PPO strict 1+5 reference,77673600,455214.90625,455342.2083333333
DC-PPO strict 1+5 reference,77724800,455457.46875,455024.1979166667
DC-PPO strict 1+5 reference,77776000,454400.21875,455032.875
DC-PPO strict 1+5 reference,77827200,455240.9375,454614.3958333333
DC-PPO strict 1+5 reference,77878400,454202.03125,454115.1354166667
DC-PPO strict 1+5 reference,77929600,452902.4375,452778.0208333333
DC-PPO strict 1+5 reference,77980800,451229.59375,451953.9791666667
DC-PPO strict 1+5 reference,78032000,451729.90625,451373.6354166667
DC-PPO strict 1+5 reference,78083200,451161.40625,451222.0729166667
DC-PPO strict 1+5 reference,78134400,450774.90625,450789.8125
DC-PPO strict 1+5 reference,78185600,450433.125,450840.0729166667
DC-PPO strict 1+5 reference,78236800,451312.1875,451293.9895833333
DC-PPO strict 1+5 reference,78288000,452136.65625,451785.40625
DC-PPO strict 1+5 reference,78339200,451907.375,451254.3333333333
DC-PPO strict 1+5 reference,78390400,449718.96875,451505.78125
DC-PPO strict 1+5 reference,78441600,452891.0,451837.7395833333
DC-PPO strict 1+5 reference,78492800,452903.25,452948.5625
DC-PPO strict 1+5 reference,78544000,453051.4375,453770.90625
DC-PPO strict 1+5 reference,78595200,455358.03125,453984.9166666667
DC-PPO strict 1+5 reference,78646400,453545.28125,454360.5
DC-PPO strict 1+5 reference,78697600,454178.1875,453629.5625
DC-PPO strict 1+5 reference,78748800,453165.21875,453992.5520833333
DC-PPO strict 1+5 reference,78800000,454634.25,453489.15625
DC-PPO strict 1+5 reference,78851200,452668.0,452843.5104166667
DC-PPO strict 1+5 reference,78902400,451228.28125,452315.3229166667
DC-PPO strict 1+5 reference,78953600,453049.6875,452640.46875
DC-PPO strict 1+5 reference,79004800,453643.4375,452702.1770833333
DC-PPO strict 1+5 reference,79056000,451413.40625,452373.4166666667
DC-PPO strict 1+5 reference,79107200,452063.40625,451636.3958333333
DC-PPO strict 1+5 reference,79158400,451432.375,450898.3958333333
DC-PPO strict 1+5 reference,79209600,449199.40625,450160.1979166667
DC-PPO strict 1+5 reference,79260800,449848.8125,450476.15625
DC-PPO strict 1+5 reference,79312000,452380.25,450772.6666666667
DC-PPO strict 1+5 reference,79363200,450088.9375,451808.78125
DC-PPO strict 1+5 reference,79414400,452957.15625,451948.8541666667
DC-PPO strict 1+5 reference,79465600,452800.46875,453611.5416666667
DC-PPO strict 1+5 reference,79516800,455077.0,454084.3541666667
DC-PPO strict 1+5 reference,79568000,454375.59375,454703.40625
DC-PPO strict 1+5 reference,79619200,454657.625,454019.1354166667
DC-PPO strict 1+5 reference,79670400,453024.1875,454656.7083333333
DC-PPO strict 1+5 reference,79721600,456288.3125,455308.1354166667
DC-PPO strict 1+5 reference,79772800,456611.90625,456252.1145833333
DC-PPO strict 1+5 reference,79824000,455856.125,456575.0208333333
DC-PPO strict 1+5 reference,79875200,457257.03125,456640.3333333333
DC-PPO strict 1+5 reference,79926400,456807.84375,457441.2395833333
DC-PPO strict 1+5 reference,79977600,458258.84375,457257.3958333333
DC-PPO strict 1+5 reference,80028800,456705.5,456465.9791666667
DC-PPO strict 1+5 reference,80080000,454433.59375,455876.2604166667
DC-PPO strict 1+5 reference,80131200,456489.6875,456904.3854166667
DC-PPO strict 1+5 reference,80182400,459789.875,458820.0729166667
DC-PPO strict 1+5 reference,80233600,460180.65625,460043.2604166667
DC-PPO strict 1+5 reference,80284800,460159.25,459544.1875
DC-PPO strict 1+5 reference,80336000,458292.65625,459263.2083333333
DC-PPO strict 1+5 reference,80387200,459337.71875,458892.25
DC-PPO strict 1+5 reference,80438400,459046.375,459689.1770833333
DC-PPO strict 1+5 reference,80489600,460683.4375,460417.9375
DC-PPO strict 1+5 reference,80540800,461524.0,462284.3229166667
DC-PPO strict 1+5 reference,80592000,464645.53125,462985.2604166667
DC-PPO strict 1+5 reference,80643200,462786.25,463850.53125
DC-PPO strict 1+5 reference,80694400,464119.8125,463844.3125
DC-PPO strict 1+5 reference,80745600,464626.875,464453.7395833333
DC-PPO strict 1+5 reference,80796800,464614.53125,464167.3020833333
DC-PPO strict 1+5 reference,80848000,463260.5,463368.7916666667
DC-PPO strict 1+5 reference,80899200,462231.34375,462561.6666666667
DC-PPO strict 1+5 reference,80950400,462193.15625,463270.0729166667
DC-PPO strict 1+5 reference,81001600,465385.71875,463786.25
DC-PPO strict 1+5 reference,81052800,463779.875,464692.0208333333
DC-PPO strict 1+5 reference,81104000,464910.46875,464740.8854166667
DC-PPO strict 1+5 reference,81155200,465532.3125,464383.5520833333
DC-PPO strict 1+5 reference,81206400,462707.875,463880.7291666667
DC-PPO strict 1+5 reference,81257600,463402.0,462521.1145833333
DC-PPO strict 1+5 reference,81308800,461453.46875,462076.9583333333
DC-PPO strict 1+5 reference,81360000,461375.40625,461468.1041666667
DC-PPO strict 1+5 reference,81411200,461575.4375,461652.84375
DC-PPO strict 1+5 reference,81462400,462007.6875,461787.6770833333
DC-PPO strict 1+5 reference,81513600,461779.90625,462633.6354166667
DC-PPO strict 1+5 reference,81564800,464113.3125,462903.1145833333
DC-PPO strict 1+5 reference,81616000,462816.125,463984.2604166667
DC-PPO strict 1+5 reference,81667200,465023.34375,464298.2708333333
DC-PPO strict 1+5 reference,81718400,465055.34375,465874.2604166667
DC-PPO strict 1+5 reference,81769600,467544.09375,466909.7916666667
DC-PPO strict 1+5 reference,81820800,468129.9375,467544.125
DC-PPO strict 1+5 reference,81872000,466958.34375,468117.8854166667
DC-PPO strict 1+5 reference,81923200,469265.375,468171.6458333333
DC-PPO strict 1+5 reference,81974400,468291.21875,468174.59375
DC-PPO strict 1+5 reference,82025600,466967.1875,466496.28125
DC-PPO strict 1+5 reference,82076800,464230.4375,465113.3229166667
DC-PPO strict 1+5 reference,82128000,464142.34375,463734.2083333333
DC-PPO strict 1+5 reference,82179200,462829.84375,463059.875
DC-PPO strict 1+5 reference,82230400,462207.4375,462234.9583333333
DC-PPO strict 1+5 reference,82281600,461667.59375,462370.1041666667
DC-PPO strict 1+5 reference,82332800,463235.28125,462398.8958333333
DC-PPO strict 1+5 reference,82384000,462293.8125,462668.3541666667
DC-PPO strict 1+5 reference,82435200,462475.96875,462221.5
DC-PPO strict 1+5 reference,82486400,461894.71875,461905.1770833333
DC-PPO strict 1+5 reference,82537600,461344.84375,462062.1875
DC-PPO strict 1+5 reference,82588800,462947.0,461554.1458333333
DC-PPO strict 1+5 reference,82640000,460370.59375,462088.2083333333
DC-PPO strict 1+5 reference,82691200,462947.03125,462062.125
DC-PPO strict 1+5 reference,82742400,462868.75,462419.25
DC-PPO strict 1+5 reference,82793600,461441.96875,462762.4583333333
DC-PPO strict 1+5 reference,82844800,463976.65625,461908.46875
DC-PPO strict 1+5 reference,82896000,460306.78125,462076.6875
DC-PPO strict 1+5 reference,82947200,461946.625,460943.5520833333
DC-PPO strict 1+5 reference,82998400,460577.25,461099.8333333333
DC-PPO strict 1+5 reference,83049600,460775.625,460458.8333333333
DC-PPO strict 1+5 reference,83100800,460023.625,459987.8125
DC-PPO strict 1+5 reference,83152000,459164.1875,459862.1354166667
DC-PPO strict 1+5 reference,83203200,460398.59375,460139.0416666667
DC-PPO strict 1+5 reference,83254400,460854.34375,460831.1666666667
DC-PPO strict 1+5 reference,83305600,461240.5625,461694.9895833333
DC-PPO strict 1+5 reference,83356800,462990.0625,461779.8958333333
DC-PPO strict 1+5 reference,83408000,461109.0625,461867.8020833333
DC-PPO strict 1+5 reference,83459200,461504.28125,461184.5208333333
DC-PPO strict 1+5 reference,83510400,460940.21875,461409.9479166667
DC-PPO strict 1+5 reference,83561600,461785.34375,461793.9583333333
DC-PPO strict 1+5 reference,83612800,462656.3125,462166.53125
DC-PPO strict 1+5 reference,83664000,462057.9375,462600.0
DC-PPO strict 1+5 reference,83715200,463085.75,462981.2083333333
DC-PPO strict 1+5 reference,83766400,463799.9375,463285.6875
DC-PPO strict 1+5 reference,83817600,462971.375,463439.90625
DC-PPO strict 1+5 reference,83868800,463548.40625,463320.4375
DC-PPO strict 1+5 reference,83920000,463441.53125,464523.7916666667
DC-PPO strict 1+5 reference,83971200,466581.4375,465289.75
DC-PPO strict 1+5 reference,84022400,465846.28125,466058.3541666667
DC-PPO strict 1+5 reference,84073600,465747.34375,464716.4479166667
DC-PPO strict 1+5 reference,84124800,462555.71875,463913.4375
DC-PPO strict 1+5 reference,84176000,463437.25,462262.7291666667
DC-PPO strict 1+5 reference,84227200,460795.21875,463251.2916666667
DC-PPO strict 1+5 reference,84278400,465521.40625,463255.3958333333
DC-PPO strict 1+5 reference,84329600,463449.5625,464127.0833333333
DC-PPO strict 1+5 reference,84380800,463410.28125,462442.4791666667
DC-PPO strict 1+5 reference,84432000,460467.59375,461602.5416666667
DC-PPO strict 1+5 reference,84483200,460929.75,460051.1041666667
DC-PPO strict 1+5 reference,84534400,458755.96875,459559.9479166667
DC-PPO strict 1+5 reference,84585600,458994.125,458792.3541666667
DC-PPO strict 1+5 reference,84636800,458626.96875,459332.1770833333
