series,source_kind,learning_episode,mean,std
"DC-PPO (fixed 60, 3 seeds)",historical,2519.0,528752.2161458334,12061.713727230866
"DC-PPO (fixed 60, 3 seeds)",historical,2521.0,528459.0295138889,12030.858387368764
"DC-PPO (fixed 60, 3 seeds)",historical,2523.0,527643.2760416666,12572.32994082279
"DC-PPO (fixed 60, 3 seeds)",historical,2525.0,526972.8029513889,11191.741144133719
"DC-PPO (fixed 60, 3 seeds)",historical,2527.0,527154.9678819445,10253.652605940584
"DC-PPO (fixed 60, 3 seeds)",historical,2529.0,527858.4826388889,9548.00618530019
"DC-PPO (fixed 60, 3 seeds)",historical,2531.0,527481.0425347221,10991.818060538866
"DC-PPO (fixed 60, 3 seeds)",historical,2533.0,527323.2022569444,11875.101683852343
"DC-PPO (fixed 60, 3 seeds)",historical,2535.0,527413.9904513889,12684.983776221428
"DC-PPO (fixed 60, 3 seeds)",historical,2537.0,528005.5347222222,11475.764190922055
"DC-PPO (fixed 60, 3 seeds)",historical,2539.0,527631.0633680555,11091.861925432775
"DC-PPO (fixed 60, 3 seeds)",historical,2541.0,527661.3038194445,10772.697737955483
"DC-PPO (fixed 60, 3 seeds)",historical,2543.0,527629.3932291666,11413.520403940347
"DC-PPO (fixed 60, 3 seeds)",historical,2545.0,529424.4670138889,10852.453601895673
"DC-PPO (fixed 60, 3 seeds)",historical,2547.0,529348.1354166666,10352.05501619823
"DC-PPO (fixed 60, 3 seeds)",historical,2549.0,529333.4123263889,9233.250286717572
"DC-PPO (fixed 60, 3 seeds)",historical,2551.0,527699.3767361111,10271.022810798324
"DC-PPO (fixed 60, 3 seeds)",historical,2553.0,527131.4505208334,9320.982820068171
"DC-PPO (fixed 60, 3 seeds)",historical,2555.0,526834.2144097221,9997.452621372437
"DC-PPO (fixed 60, 3 seeds)",historical,2557.0,526666.2534722221,10530.40679353524
"DC-PPO (fixed 60, 3 seeds)",historical,2559.0,526098.8697916666,11393.489521169873
"DC-PPO (fixed 60, 3 seeds)",historical,2561.0,526020.4253472221,12803.5480248564
"DC-PPO (fixed 60, 3 seeds)",historical,2563.0,526577.0729166666,12101.269335376397
"DC-PPO (fixed 60, 3 seeds)",historical,2565.0,527386.6319444445,13300.19926106229
"DC-PPO (fixed 60, 3 seeds)",historical,2567.0,527794.1883680556,12160.218562055816
"DC-PPO (fixed 60, 3 seeds)",historical,2569.0,527581.9270833334,12241.606267831838
"DC-PPO (fixed 60, 3 seeds)",historical,2571.0,527458.8784722221,11245.88310060433
"DC-PPO (fixed 60, 3 seeds)",historical,2573.0,526855.3246527779,11048.176630897739
"DC-PPO (fixed 60, 3 seeds)",historical,2575.0,527044.1987847221,10542.976830256483
"DC-PPO (fixed 60, 3 seeds)",historical,2577.0,528124.3125,10199.568080706806
"DC-PPO (fixed 60, 3 seeds)",historical,2579.0,528903.8420138889,10844.26608593773
"DC-PPO (fixed 60, 3 seeds)",historical,2581.0,529871.640625,11263.346269008061
"DC-PPO (fixed 60, 3 seeds)",historical,2583.0,530413.8567708334,11079.994331933352
"DC-PPO (fixed 60, 3 seeds)",historical,2585.0,531103.1727430555,11179.94007120411
"DC-PPO (fixed 60, 3 seeds)",historical,2587.0,530346.0703125,10882.230687743418
"DC-PPO (fixed 60, 3 seeds)",historical,2589.0,530119.1666666666,12403.860634231623
"DC-PPO (fixed 60, 3 seeds)",historical,2591.0,529396.171875,12491.871774411375
"DC-PPO (fixed 60, 3 seeds)",historical,2593.0,529498.4965277776,13374.372997989381
"DC-PPO (fixed 60, 3 seeds)",historical,2595.0,529264.5512152778,13409.812923660602
"DC-PPO (fixed 60, 3 seeds)",historical,2597.0,529472.2664930555,14134.869136375206
"DC-PPO (fixed 60, 3 seeds)",historical,2599.0,530295.2404513889,13721.93798185879
"DC-PPO (fixed 60, 3 seeds)",historical,2601.0,530433.5390625,13292.251423719807
"DC-PPO (fixed 60, 3 seeds)",historical,2603.0,530092.5963541666,13262.066888400248
"DC-PPO (fixed 60, 3 seeds)",historical,2605.0,529344.2256944445,13303.668150768637
"DC-PPO (fixed 60, 3 seeds)",historical,2607.0,528415.6362847221,13516.151889316876
"DC-PPO (fixed 60, 3 seeds)",historical,2609.0,528841.2543402779,12739.477024219439
"DC-PPO (fixed 60, 3 seeds)",historical,2611.0,528221.0538194445,12538.50423455639
"DC-PPO (fixed 60, 3 seeds)",historical,2613.0,529069.2925347221,11515.74132137697
"DC-PPO (fixed 60, 3 seeds)",historical,2615.0,528771.5442708334,11260.374477932095
"DC-PPO (fixed 60, 3 seeds)",historical,2617.0,530190.5407986111,11426.164458715106
"DC-PPO (fixed 60, 3 seeds)",historical,2619.0,530930.6206597224,12181.302922247889
"DC-PPO (fixed 60, 3 seeds)",historical,2621.0,531087.6736111111,13030.09525775752
"DC-PPO (fixed 60, 3 seeds)",historical,2623.0,530735.4114583334,13005.677991616758
"DC-PPO (fixed 60, 3 seeds)",historical,2625.0,529276.5694444445,13619.871306642926
"DC-PPO (fixed 60, 3 seeds)",historical,2627.0,529394.9878472221,13278.510494595372
"DC-PPO (fixed 60, 3 seeds)",historical,2629.0,528644.7803819444,13516.967524106622
"DC-PPO (fixed 60, 3 seeds)",historical,2631.0,528902.7395833334,12784.291794576444
"DC-PPO (fixed 60, 3 seeds)",historical,2633.0,527736.6032986111,13870.250096108362
"DC-PPO (fixed 60, 3 seeds)",historical,2635.0,527210.0902777779,15222.265987309054
"DC-PPO (fixed 60, 3 seeds)",historical,2637.0,526612.2604166666,16130.014116796632
"DC-PPO (fixed 60, 3 seeds)",historical,2639.0,527710.0928819445,16168.967304725082
"DC-PPO (fixed 60, 3 seeds)",historical,2641.0,527699.6788194445,16020.910271080136
"DC-PPO (fixed 60, 3 seeds)",historical,2643.0,528380.3298611111,16843.167619164917
"DC-PPO (fixed 60, 3 seeds)",historical,2645.0,527628.7595486111,17315.898768677427
"DC-PPO (fixed 60, 3 seeds)",historical,2647.0,528219.65625,16047.71577771924
"DC-PPO (fixed 60, 3 seeds)",historical,2649.0,527454.6024305555,15540.019311192907
"DC-PPO (fixed 60, 3 seeds)",historical,2651.0,526898.1024305555,14791.321685079629
"DC-PPO (fixed 60, 3 seeds)",historical,2653.0,526800.5972222221,14946.687629525512
"DC-PPO (fixed 60, 3 seeds)",historical,2655.0,526757.6328125,14436.9770850526
"DC-PPO (fixed 60, 3 seeds)",historical,2657.0,528065.1388888889,13385.995886695104
"DC-PPO (fixed 60, 3 seeds)",historical,2659.0,528426.4114583334,12361.763373391012
"DC-PPO (fixed 60, 3 seeds)",historical,2661.0,529334.0494791666,12463.538939160879
"DC-PPO (fixed 60, 3 seeds)",historical,2663.0,529128.7256944445,12965.235843083607
"DC-PPO (fixed 60, 3 seeds)",historical,2665.0,528632.8854166666,14414.85234979153
"DC-PPO (fixed 60, 3 seeds)",historical,2667.0,528194.2204861111,14632.391318151009
"DC-PPO (fixed 60, 3 seeds)",historical,2669.0,526822.0277777779,15440.287410869974
"DC-PPO (fixed 60, 3 seeds)",historical,2671.0,526235.9930555555,14879.051553569576
"DC-PPO (fixed 60, 3 seeds)",historical,2673.0,525798.1215277778,14572.417640014028
"DC-PPO (fixed 60, 3 seeds)",historical,2675.0,526008.1501736111,13773.724268610247
"DC-PPO (fixed 60, 3 seeds)",historical,2677.0,527252.9401041666,14955.555380638942
"DC-PPO (fixed 60, 3 seeds)",historical,2679.0,528400.46875,16031.821927590043
"DC-PPO (fixed 60, 3 seeds)",historical,2681.0,527838.2065972221,17209.75774418726
"DC-PPO (fixed 60, 3 seeds)",historical,2683.0,526692.6284722222,16740.700150237604
"DC-PPO (fixed 60, 3 seeds)",historical,2685.0,525381.3324652778,16060.949489404386
"DC-PPO (fixed 60, 3 seeds)",historical,2687.0,525858.4826388889,16018.34313862868
"DC-PPO (fixed 60, 3 seeds)",historical,2689.0,525734.4513888889,16157.174528370033
"DC-PPO (fixed 60, 3 seeds)",historical,2691.0,525148.3854166666,16863.40172515002
"DC-PPO (fixed 60, 3 seeds)",historical,2693.0,524925.2916666666,15833.695405788952
"DC-PPO (fixed 60, 3 seeds)",historical,2695.0,525931.0338541666,14428.096210724685
"DC-PPO (fixed 60, 3 seeds)",historical,2697.0,527132.8229166666,13414.077281555477
"DC-PPO (fixed 60, 3 seeds)",historical,2699.0,527692.1293402779,13169.202111781902
"DC-PPO (fixed 60, 3 seeds)",historical,2701.0,528028.0164930556,14572.3007184517
"DC-PPO (fixed 60, 3 seeds)",historical,2703.0,528384.6666666666,14081.464085584958
"DC-PPO (fixed 60, 3 seeds)",historical,2705.0,528339.9756944445,14437.474146473787
"DC-PPO (fixed 60, 3 seeds)",historical,2707.0,527822.7317708334,13451.679085034866
"DC-PPO (fixed 60, 3 seeds)",historical,2709.0,528735.3376736111,12438.837948693377
"DC-PPO (fixed 60, 3 seeds)",historical,2711.0,529508.8394097222,12380.728595480627
"DC-PPO (fixed 60, 3 seeds)",historical,2713.0,529917.1362847221,12363.834034193254
"DC-PPO (fixed 60, 3 seeds)",historical,2715.0,529507.1848958334,13368.56363518891
"DC-PPO (fixed 60, 3 seeds)",historical,2717.0,529558.6727430555,12911.177700254526
"DC-PPO (fixed 60, 3 seeds)",historical,2719.0,530132.6067708334,12654.476613091063
"DC-PPO (fixed 60, 3 seeds)",historical,2721.0,530036.3940972221,12213.149560578408
"DC-PPO (fixed 60, 3 seeds)",historical,2723.0,530032.1927083334,12441.802315021327
"DC-PPO (fixed 60, 3 seeds)",historical,2725.0,530114.7282986111,12687.876680050418
"DC-PPO (fixed 60, 3 seeds)",historical,2727.0,529398.8697916666,12599.012620834714
"DC-PPO (fixed 60, 3 seeds)",historical,2729.0,529688.4427083334,11713.207665045835
"DC-PPO (fixed 60, 3 seeds)",historical,2731.0,528924.1649305555,10904.455290917977
"DC-PPO (fixed 60, 3 seeds)",historical,2733.0,528640.6501736111,10502.990369568073
"DC-PPO (fixed 60, 3 seeds)",historical,2735.0,527685.6875,10799.192426863612
"DC-PPO (fixed 60, 3 seeds)",historical,2737.0,527788.107638889,9264.85592866002
"DC-PPO (fixed 60, 3 seeds)",historical,2739.0,527773.7630208334,9312.779863031014
"DC-PPO (fixed 60, 3 seeds)",historical,2741.0,527955.296875,8911.387907337219
"DC-PPO (fixed 60, 3 seeds)",historical,2743.0,527610.1640625,10397.172587808174
"DC-PPO (fixed 60, 3 seeds)",historical,2745.0,527261.9618055555,10317.82497930619
"DC-PPO (fixed 60, 3 seeds)",historical,2747.0,526799.8177083334,10145.212909957861
"DC-PPO (fixed 60, 3 seeds)",historical,2749.0,526993.6753472221,10093.439002746716
"DC-PPO (fixed 60, 3 seeds)",historical,2751.0,526896.0694444444,9840.979497505572
"DC-PPO (fixed 60, 3 seeds)",historical,2753.0,528296.1822916666,9148.463901519763
"DC-PPO (fixed 60, 3 seeds)",historical,2755.0,527555.5833333334,8838.976166459663
"DC-PPO (fixed 60, 3 seeds)",historical,2757.0,528167.5729166666,8972.657152488504
"DC-PPO (fixed 60, 3 seeds)",historical,2759.0,527636.8689236111,8453.168958827786
"DC-PPO (fixed 60, 3 seeds)",historical,2761.0,528473.5772569445,8326.758206773457
"DC-PPO (fixed 60, 3 seeds)",historical,2763.0,528241.8376736111,8144.342470369193
"DC-PPO (fixed 60, 3 seeds)",historical,2765.0,528468.5885416666,9208.027702908033
"DC-PPO (fixed 60, 3 seeds)",historical,2767.0,527352.6215277779,9412.661366492197
"DC-PPO (fixed 60, 3 seeds)",historical,2769.0,526586.3237847222,9004.966421063775
"DC-PPO (fixed 60, 3 seeds)",historical,2771.0,525005.6302083334,9025.00239849384
"DC-PPO (fixed 60, 3 seeds)",historical,2773.0,525088.7352430555,8583.261968125773
"DC-PPO (fixed 60, 3 seeds)",historical,2775.0,525647.8454861111,8990.098619589893
"DC-PPO (fixed 60, 3 seeds)",historical,2777.0,526292.1267361111,9217.133215033218
"DC-PPO (fixed 60, 3 seeds)",historical,2779.0,527281.3454861111,9539.336589080753
"DC-PPO (fixed 60, 3 seeds)",historical,2781.0,527838.8003472222,9500.552064988226
"DC-PPO (fixed 60, 3 seeds)",historical,2783.0,528040.0295138889,8700.607628284646
"DC-PPO (fixed 60, 3 seeds)",historical,2785.0,526958.3038194444,8981.539978110237
"DC-PPO (fixed 60, 3 seeds)",historical,2787.0,526786.9375000001,8117.8511281082665
"DC-PPO (fixed 60, 3 seeds)",historical,2789.0,527234.7612847221,7687.250524832019
"DC-PPO (fixed 60, 3 seeds)",historical,2791.0,526667.2881944445,6479.709165168472
"DC-PPO (fixed 60, 3 seeds)",historical,2793.0,526557.8072916666,6820.336462686526
"DC-PPO (fixed 60, 3 seeds)",historical,2795.0,525196.3012152778,7018.000022968423
"DC-PPO (fixed 60, 3 seeds)",historical,2797.0,525908.8098958334,7312.1827714202
"DC-PPO (fixed 60, 3 seeds)",historical,2799.0,525176.1128472221,8566.840706569841
"DC-PPO (fixed 60, 3 seeds)",historical,2801.0,526006.0347222221,9444.08890304439
"DC-PPO (fixed 60, 3 seeds)",historical,2803.0,527012.6232638889,8894.1551548614
"DC-PPO (fixed 60, 3 seeds)",historical,2805.0,526891.8645833334,8524.794202793553
"DC-PPO (fixed 60, 3 seeds)",historical,2807.0,526416.9782986111,7819.318400218929
"DC-PPO (fixed 60, 3 seeds)",historical,2809.0,525141.046875,9324.331970389532
"DC-PPO (fixed 60, 3 seeds)",historical,2811.0,525790.5625,8774.605642871938
"DC-PPO (fixed 60, 3 seeds)",historical,2813.0,526518.3263888889,8588.993316759315
"DC-PPO (fixed 60, 3 seeds)",historical,2815.0,526906.2925347221,7883.377835074053
"DC-PPO (fixed 60, 3 seeds)",historical,2817.0,526614.2829861111,9008.587434470517
"DC-PPO (fixed 60, 3 seeds)",historical,2819.0,526030.8020833334,9015.042750337814
"DC-PPO (fixed 60, 3 seeds)",historical,2821.0,525989.0980902778,9167.47322027004
"DC-PPO (fixed 60, 3 seeds)",historical,2823.0,525234.5173611111,9421.947425552158
"DC-PPO (fixed 60, 3 seeds)",historical,2825.0,524069.6579861112,10609.10321245477
"DC-PPO (fixed 60, 3 seeds)",historical,2827.0,523160.4583333333,11617.581308451163
"DC-PPO (fixed 60, 3 seeds)",historical,2829.0,523193.40711805556,11392.972007017686
"DC-PPO (fixed 60, 3 seeds)",historical,2831.0,523844.52864583343,10945.74498429326
"DC-PPO (fixed 60, 3 seeds)",historical,2833.0,523792.90451388893,10103.215514222495
"DC-PPO (fixed 60, 3 seeds)",historical,2835.0,523137.4010416667,10271.399011630247
"DC-PPO (fixed 60, 3 seeds)",historical,2837.0,521843.22222222225,10242.217503545131
"DC-PPO (fixed 60, 3 seeds)",historical,2839.0,521169.16059027775,10510.913040520596
"DC-PPO (fixed 60, 3 seeds)",historical,2841.0,522681.4644097222,9907.727725619761
"DC-PPO (fixed 60, 3 seeds)",historical,2843.0,524266.046875,9974.36816958873
"DC-PPO (fixed 60, 3 seeds)",historical,2845.0,524447.9704861111,10321.542416739921
"DC-PPO (fixed 60, 3 seeds)",historical,2847.0,523233.4930555555,10735.199066899107
"DC-PPO (fixed 60, 3 seeds)",historical,2849.0,522592.4114583333,11056.477045210137
"DC-PPO (fixed 60, 3 seeds)",historical,2851.0,523189.00086805556,11989.046053640199
"DC-PPO (fixed 60, 3 seeds)",historical,2853.0,524216.17013888893,12357.002748349538
"DC-PPO (fixed 60, 3 seeds)",historical,2855.0,524497.8967013889,12137.332564661754
"DC-PPO (fixed 60, 3 seeds)",historical,2857.0,524425.0008680555,11303.384494465121
"DC-PPO (fixed 60, 3 seeds)",historical,2859.0,523619.03038194444,11343.264179281392
"DC-PPO (fixed 60, 3 seeds)",historical,2861.0,523211.9782986112,10715.786376509426
"DC-PPO (fixed 60, 3 seeds)",historical,2863.0,522613.0130208333,11061.434955000781
"DC-PPO (fixed 60, 3 seeds)",historical,2865.0,522486.88715277775,11395.348470058178
"DC-PPO (fixed 60, 3 seeds)",historical,2867.0,522297.03993055556,12436.529710182293
"DC-PPO (fixed 60, 3 seeds)",historical,2869.0,523050.8229166667,12664.532425810423
"DC-PPO (fixed 60, 3 seeds)",historical,2871.0,522537.10590277775,12881.975743477684
"DC-PPO (fixed 60, 3 seeds)",historical,2873.0,522598.7664930555,12977.943583379662
"DC-PPO (fixed 60, 3 seeds)",historical,2875.0,522625.10590277775,13752.382639287785
"DC-PPO (fixed 60, 3 seeds)",historical,2877.0,523272.45399305556,14155.732254378538
"DC-PPO (fixed 60, 3 seeds)",historical,2879.0,523542.375,14467.07918331525
"DC-PPO (fixed 60, 3 seeds)",historical,2881.0,523411.7569444445,13820.548845062825
"DC-PPO (fixed 60, 3 seeds)",historical,2883.0,523145.625,13560.69807075968
"DC-PPO (fixed 60, 3 seeds)",historical,2885.0,523449.9270833333,12763.22216545294
"DC-PPO (fixed 60, 3 seeds)",historical,2887.0,523254.5043402778,11950.723829818358
"DC-PPO (fixed 60, 3 seeds)",historical,2889.0,522246.86371527775,11506.826902806008
"DC-PPO (fixed 60, 3 seeds)",historical,2891.0,521951.7682291667,12029.80622265261
"DC-PPO (fixed 60, 3 seeds)",historical,2893.0,521779.6440972222,12147.273003815264
"DC-PPO (fixed 60, 3 seeds)",historical,2895.0,522443.4409722222,12228.04336944398
"DC-PPO (fixed 60, 3 seeds)",historical,2897.0,523352.2621527778,12511.775766778139
"DC-PPO (fixed 60, 3 seeds)",historical,2899.0,524000.1736111112,13596.068601982555
"DC-PPO (fixed 60, 3 seeds)",historical,2901.0,525655.9479166666,13741.20078465127
"DC-PPO (fixed 60, 3 seeds)",historical,2903.0,525304.9513888889,13232.993537271737
"DC-PPO (fixed 60, 3 seeds)",historical,2905.0,526108.5147569444,13112.086560085547
"DC-PPO (fixed 60, 3 seeds)",historical,2907.0,527693.9001736111,12780.973644244554
"DC-PPO (fixed 60, 3 seeds)",historical,2909.0,529172.3246527779,12753.447311117938
"DC-PPO (fixed 60, 3 seeds)",historical,2911.0,528981.4088541666,12623.480348791456
"DC-PPO (fixed 60, 3 seeds)",historical,2913.0,527658.3246527778,12536.036860501164
"DC-PPO (fixed 60, 3 seeds)",historical,2915.0,527888.8645833334,11264.570278673262
"DC-PPO (fixed 60, 3 seeds)",historical,2917.0,528183.4010416666,11192.846152255854
"DC-PPO (fixed 60, 3 seeds)",historical,2919.0,529255.7977430555,11123.897325500038
"DC-PPO (fixed 60, 3 seeds)",historical,2921.0,528575.4279513889,12727.708672927298
"DC-PPO (fixed 60, 3 seeds)",historical,2923.0,529654.046875,12227.727160224309
"DC-PPO (fixed 60, 3 seeds)",historical,2925.0,529847.1996527779,13107.76969116183
"DC-PPO (fixed 60, 3 seeds)",historical,2927.0,530601.2899305555,12734.596326728919
"DC-PPO (fixed 60, 3 seeds)",historical,2929.0,530434.3776041666,13391.14370729373
"DC-PPO (fixed 60, 3 seeds)",historical,2931.0,529614.3125,13528.530329804664
"DC-PPO (fixed 60, 3 seeds)",historical,2933.0,528295.6510416666,13992.778449061461
"DC-PPO (fixed 60, 3 seeds)",historical,2935.0,528313.1302083334,13726.101531292346
"DC-PPO (fixed 60, 3 seeds)",historical,2937.0,528443.28125,14005.30828402674
"DC-PPO (fixed 60, 3 seeds)",historical,2939.0,529766.3428819445,14129.25917601879
"DC-PPO (fixed 60, 3 seeds)",historical,2941.0,530369.0564236111,14562.70336097857
"DC-PPO (fixed 60, 3 seeds)",historical,2943.0,531221.1293402779,13475.509825657751
"DC-PPO (fixed 60, 3 seeds)",historical,2945.0,530634.4513888889,11948.720045865444
"DC-PPO (fixed 60, 3 seeds)",historical,2947.0,529098.0564236111,11213.701945047651
"DC-PPO (fixed 60, 3 seeds)",historical,2949.0,526748.234375,11372.7974370639
"DC-PPO (fixed 60, 3 seeds)",historical,2951.0,526911.5642361111,13057.336605705881
"DC-PPO (fixed 60, 3 seeds)",historical,2953.0,526257.2135416666,13313.672484070397
"DC-PPO (fixed 60, 3 seeds)",historical,2955.0,527005.9878472221,13352.355302819511
"DC-PPO (fixed 60, 3 seeds)",historical,2957.0,525662.1857638889,13390.921596740052
"DC-PPO (fixed 60, 3 seeds)",historical,2959.0,526334.1762152779,14857.520055848338
"DC-PPO (fixed 60, 3 seeds)",historical,2961.0,525875.0390625,15507.244804329344
"DC-PPO (fixed 60, 3 seeds)",historical,2963.0,526401.3159722221,14620.56794155611
"DC-PPO (fixed 60, 3 seeds)",historical,2965.0,526713.1067708334,12919.71723574988
"DC-PPO (fixed 60, 3 seeds)",historical,2967.0,526242.1145833334,12918.773028751257
"DC-PPO (fixed 60, 3 seeds)",historical,2969.0,526563.171875,12833.316245328988
"DC-PPO (fixed 60, 3 seeds)",historical,2971.0,526163.8524305555,13530.955294796444
"DC-PPO (fixed 60, 3 seeds)",historical,2973.0,527466.2213541666,13607.655762573744
"DC-PPO (fixed 60, 3 seeds)",historical,2975.0,526902.6432291666,13675.123359970283
"DC-PPO (fixed 60, 3 seeds)",historical,2977.0,527525.2517361111,13735.966274745368
"DC-PPO (fixed 60, 3 seeds)",historical,2979.0,526273.1519097221,12540.10585316854
"DC-PPO (fixed 60, 3 seeds)",historical,2981.0,525425.3333333334,12786.765606534378
"DC-PPO (fixed 60, 3 seeds)",historical,2983.0,525054.3394097222,12070.483626398107
"DC-PPO (fixed 60, 3 seeds)",historical,2985.0,525598.8090277778,11652.968472253073
"DC-PPO (fixed 60, 3 seeds)",historical,2987.0,527311.3585069445,10444.793573823645
"DC-PPO (fixed 60, 3 seeds)",historical,2989.0,526844.1197916666,10336.422204477141
